CustomerID,RecencyDays,Frequency,Monetary,FirstPurchase,LastPurchase,R_Score,F_Score,M_Score,RFM_Score,Segment,AvgMonthlyRevenue
12586,17,4,2062.67,2009-12-16 13:15:00,2011-11-22 16:24:00,5,3,4,534,Loyal,87.64886685552408
12587,8,1,144.0,2011-12-02 12:47:00,2011-12-02 12:47:00,5,1,1,511,New/Promising,144.0
12588,39,4,958.78,2010-04-21 12:22:00,2011-10-31 15:01:00,4,3,3,433,Loyal,51.54731182795698
12589,29,8,4695.66,2010-01-19 12:26:00,2011-11-11 10:19:00,4,4,5,445,Champions,213.4390909090909
12590,211,2,9864.26,2011-05-12 14:46:00,2011-05-12 14:52:00,2,2,5,225,Hibernating,9864.26
12591,317,3,1352.15,2010-10-27 10:42:00,2011-01-26 14:35:00,2,3,4,234,At Risk (High Value),445.7637362637363
12592,92,5,2582.66,2010-07-08 14:06:00,2011-09-08 15:04:00,3,4,4,344,Regular,181.45152224824355
12593,109,3,418.09999999999997,2011-05-05 09:29:00,2011-08-23 12:43:00,3,3,2,332,Regular,114.02727272727272
12594,38,15,5090.110000000001,2010-03-03 13:51:00,2011-11-02 12:20:00,4,5,5,455,Champions,251.15674342105268
12595,505,1,299.02,2010-07-23 09:10:00,2010-07-23 09:10:00,1,1,2,112,Hibernating,299.02
12596,51,2,618.27,2011-04-11 13:22:00,2011-10-19 13:02:00,4,2,3,423,New/Promising,97.62157894736842
12597,19,4,3811.22,2011-03-16 14:00:00,2011-11-20 13:33:00,5,3,5,535,Loyal,461.03467741935475
12598,10,11,4534.09,2010-03-01 09:58:00,2011-11-30 12:18:00,5,5,5,555,Champions,212.8680751173709
12599,29,13,2296.72,2010-05-11 10:42:00,2011-11-10 13:34:00,4,5,4,454,Champions,125.73284671532846
12600,29,21,5043.92,2009-12-07 13:37:00,2011-11-11 10:29:00,4,5,5,455,Champions,215.24551920341395
12601,190,6,681.26,2010-10-31 10:57:00,2011-06-03 10:17:00,2,4,3,243,At Risk (High Value),95.503738317757
12602,59,1,153.12,2011-10-12 11:22:00,2011-10-12 11:22:00,4,1,1,411,New/Promising,153.12
12603,22,1,739.1999999999999,2011-11-18 10:42:00,2011-11-18 10:42:00,4,1,3,413,New/Promising,739.1999999999999
12604,79,2,254.18,2011-03-23 12:06:00,2011-09-21 14:08:00,3,2,1,321,Regular,41.8978021978022
12605,376,4,1232.95,2010-09-07 14:21:00,2010-11-28 14:18:00,2,3,3,233,At Risk (High Value),456.64814814814815
12606,682,1,21.0,2010-01-26 16:23:00,2010-01-26 16:23:00,1,1,1,111,Hibernating,21.0
12607,60,1,1579.51,2011-10-10 16:06:00,2011-10-10 16:06:00,3,1,4,314,Regular,1579.51
12608,405,1,415.79,2010-10-31 10:49:00,2010-10-31 10:49:00,2,1,2,212,Hibernating,415.79
12609,78,9,3435.86,2009-12-20 13:30:00,2011-09-22 16:34:00,3,5,5,355,Regular,160.80468018720748
12610,23,5,2099.54,2011-08-05 13:52:00,2011-11-17 09:34:00,4,4,4,444,Champions,611.5165048543689
12611,52,1,1193.32,2011-10-18 13:12:00,2011-10-18 13:12:00,4,1,3,413,New/Promising,1193.32
12612,74,1,704.0400000000001,2011-09-26 15:35:00,2011-09-26 15:35:00,3,1,3,313,Regular,704.0400000000001
12613,57,10,6835.07,2009-12-14 13:10:00,2011-10-13 14:59:00,4,5,5,455,Champions,306.96422155688623
12614,278,1,315.6,2011-03-07 10:22:00,2011-03-07 10:22:00,2,1,2,212,Hibernating,315.6
12615,2,8,5740.98,2010-03-18 14:09:00,2011-12-07 15:02:00,5,4,5,545,Champions,273.81462639109697
12616,95,3,1131.1,2010-11-16 11:38:00,2011-09-05 15:17:00,3,3,3,333,Regular,115.81228668941978
12617,29,1,355.53,2011-11-10 14:39:00,2011-11-10 14:39:00,4,1,2,412,New/Promising,355.53
12618,22,1,177.31,2011-11-18 11:10:00,2011-11-18 11:10:00,4,1,1,411,New/Promising,177.31
12619,16,10,3781.38,2010-05-28 12:52:00,2011-11-23 14:52:00,5,5,5,555,Champions,208.53198529411765
12620,15,3,1339.41,2011-05-19 12:10:00,2011-11-25 10:20:00,5,3,4,534,Loyal,212.60476190476192
12621,2,35,24775.81,2010-02-09 12:01:00,2011-12-08 11:25:00,5,5,5,555,Champions,1116.0274774774775
12622,232,1,180.1,2011-04-21 16:39:00,2011-04-21 16:39:00,2,1,1,211,Hibernating,180.1
12623,276,7,3747.84,2010-01-12 11:45:00,2011-03-08 13:50:00,2,4,5,245,At Risk (High Value),267.70285714285717
12624,106,2,641.13,2011-06-15 12:34:00,2011-08-25 15:04:00,3,2,3,323,Regular,270.9
12625,212,4,5164.88,2010-04-22 11:33:00,2011-05-12 09:54:00,2,3,5,235,At Risk (High Value),403.50624999999997
12626,23,9,6620.48,2011-01-17 11:01:00,2011-11-16 16:06:00,4,5,5,455,Champions,655.4930693069307
12627,11,7,4478.53,2011-07-22 13:59:00,2011-11-29 12:07:00,5,4,5,545,Champions,1041.5186046511628
12628,4,3,786.46,2011-10-06 09:28:00,2011-12-05 13:15:00,5,3,3,533,Loyal,393.23
12629,386,2,1558.22,2010-10-12 16:40:00,2010-11-19 09:18:00,2,2,4,224,Hibernating,1263.4216216216216
12630,10,2,1270.88,2011-10-27 10:41:00,2011-11-30 10:48:00,5,2,4,524,New/Promising,1121.364705882353
12631,57,6,3481.57,2010-01-15 14:50:00,2011-10-13 13:53:00,4,4,5,445,Champions,164.4836220472441
12632,521,2,804.88,2010-05-24 09:07:00,2010-07-07 09:39:00,1,2,3,123,Hibernating,548.7818181818183
12633,59,7,5678.16,2010-07-02 11:44:00,2011-10-12 11:40:00,4,4,5,445,Champions,365.5467811158798
12634,536,2,490.0,2010-06-09 15:41:00,2010-06-22 10:05:00,1,2,2,122,Hibernating,490.0
12635,90,4,2930.41,2010-09-09 10:50:00,2011-09-11 11:04:00,3,3,4,334,Regular,239.54305177111718
12636,739,1,141.0,2009-12-01 09:55:00,2009-12-01 09:55:00,1,1,1,111,Hibernating,141.0
12637,67,12,8340.31,2010-06-14 13:36:00,2011-10-03 13:46:00,3,5,5,355,Regular,525.6497899159664
12638,33,2,921.49,2010-03-10 10:30:00,2011-11-06 13:11:00,4,2,3,423,New/Promising,45.61831683168317
12639,239,3,1312.37,2010-03-22 09:05:00,2011-04-15 12:48:00,2,3,4,234,At Risk (High Value),101.21105398457583
12640,24,3,1174.58,2011-09-19 12:01:00,2011-11-16 11:52:00,4,3,3,433,Loyal,618.2
12641,115,1,185.9,2011-08-16 13:26:00,2011-08-16 13:26:00,3,1,1,311,Regular,185.9
12642,25,3,1013.26,2011-08-24 09:23:00,2011-11-14 15:03:00,4,3,3,433,Loyal,370.7048780487805
12643,128,12,8350.42,2010-04-07 14:16:00,2011-08-03 12:56:00,3,5,5,355,Regular,519.735684647303
12644,130,4,1918.49,2010-01-14 13:02:00,2011-08-02 10:33:00,3,3,4,334,Regular,102.04734042553191
12645,34,8,3539.3,2010-02-09 10:49:00,2011-11-06 12:38:00,4,4,5,445,Champions,167.21102362204724
12646,5,2,1346.97,2011-10-21 12:52:00,2011-12-05 10:14:00,5,2,4,524,New/Promising,918.3886363636365
12647,22,36,17924.35,2010-01-13 15:06:00,2011-11-17 12:56:00,4,5,5,455,Champions,800.1941964285714
12648,155,4,1112.0,2010-01-07 18:38:00,2011-07-08 11:55:00,3,3,3,333,Regular,61.0989010989011
12649,107,8,2294.65,2010-01-12 17:24:00,2011-08-24 14:41:00,3,4,4,344,Regular,117.07397959183673
12650,3,1,314.44,2011-12-06 16:34:00,2011-12-06 16:34:00,5,1,2,512,New/Promising,314.44
12651,335,4,377.75,2010-08-31 15:21:00,2011-01-09 12:46:00,2,3,2,232,Regular,87.17307692307693
12652,331,2,1017.03,2010-10-01 15:16:00,2011-01-12 15:00:00,2,2,3,223,Hibernating,299.1264705882353
12653,149,3,4160.83,2010-07-01 09:56:00,2011-07-14 10:41:00,3,3,5,335,Regular,330.2246031746032
12654,11,5,601.98,2011-02-17 13:16:00,2011-11-29 10:10:00,5,4,2,542,Regular,63.58943661971831
12655,424,1,261.35,2010-10-12 09:17:00,2010-10-12 09:17:00,1,1,1,111,Hibernating,261.35
12656,17,8,6407.83,2010-05-26 09:00:00,2011-11-22 13:42:00,5,4,5,545,Champions,352.72458715596326
12657,11,4,1643.18,2011-09-22 11:40:00,2011-11-28 15:47:00,5,3,4,534,Loyal,735.7522388059701
12658,19,1,686.05,2011-11-21 10:22:00,2011-11-21 10:22:00,5,1,3,513,New/Promising,686.05
12659,30,1,91.68,2011-11-10 11:53:00,2011-11-10 11:53:00,4,1,1,411,New/Promising,91.68
12660,11,1,245.1,2011-11-28 13:26:00,2011-11-28 13:26:00,5,1,1,511,New/Promising,245.1
12661,436,1,162.0,2010-09-29 16:46:00,2010-09-29 16:46:00,1,1,1,111,Hibernating,162.0
12662,1,20,6988.02,2010-04-01 09:50:00,2011-12-09 11:59:00,5,5,5,555,Champions,339.77406807131285
12663,625,2,239.4,2010-02-09 14:28:00,2010-03-25 09:40:00,1,2,1,121,Hibernating,167.02325581395348
12664,8,11,6070.04,2009-12-13 10:28:00,2011-12-01 17:07:00,5,5,5,555,Champions,253.62284122562673
12665,325,3,313.6,2010-02-08 15:11:00,2011-01-19 08:34:00,2,3,2,232,Regular,27.348837209302328
12666,394,1,1248.42,2010-11-10 16:40:00,2010-11-10 16:40:00,2,1,3,213,Hibernating,1248.42
12667,58,1,620.13,2011-10-12 17:00:00,2011-10-12 17:00:00,4,1,3,413,New/Promising,620.13
12668,12,10,11444.68,2010-01-31 15:45:00,2011-11-28 10:56:00,5,5,5,555,Champions,516.3013533834586
12669,151,3,2744.0299999999997,2011-03-28 10:15:00,2011-07-12 09:54:00,3,3,4,334,Regular,784.0085714285714
12670,10,7,3760.29,2010-02-11 10:13:00,2011-11-29 15:23:00,5,4,5,545,Champions,171.96448170731708
12671,606,1,2622.481,2010-04-12 16:30:00,2010-04-12 16:30:00,1,1,4,114,Hibernating,2622.481
12672,330,2,437.05,2010-04-23 09:57:00,2011-01-14 09:20:00,2,2,2,222,Hibernating,49.47735849056603
12673,5,3,1230.02,2010-11-03 10:46:00,2011-12-04 13:55:00,5,3,3,533,Loyal,93.18333333333334
12674,39,4,1970.6,2011-05-16 09:10:00,2011-11-01 12:12:00,4,3,4,434,Loyal,349.8106508875739
12675,554,2,958.5,2010-05-10 16:44:00,2010-06-04 09:49:00,1,2,3,123,Hibernating,958.5
12676,25,11,2843.09,2010-08-13 13:29:00,2011-11-15 12:25:00,4,5,4,454,Champions,186.22860262008734
12677,555,2,395.1,2010-02-11 13:55:00,2010-06-02 14:30:00,1,2,2,122,Hibernating,106.78378378378379
12678,42,21,34281.18,2010-01-07 16:46:00,2011-10-28 13:04:00,4,5,5,455,Champions,1562.9717325227964
12679,59,4,1113.02,2011-03-01 12:26:00,2011-10-12 12:30:00,4,3,3,433,Loyal,148.40266666666668
12680,1,4,880.81,2011-08-18 15:44:00,2011-12-09 12:50:00,5,3,3,533,Loyal,235.93124999999998
12681,15,45,30868.28,2009-12-13 13:31:00,2011-11-25 11:33:00,5,5,5,555,Champions,1302.4590717299577
12682,4,52,24033.91,2009-12-01 09:28:00,2011-12-06 10:00:00,5,5,5,555,Champions,980.9759183673469
12683,4,21,12696.78,2009-12-13 15:01:00,2011-12-05 16:31:00,5,5,5,555,Champions,527.5670360110804
12684,8,7,2283.63,2011-05-10 12:55:00,2011-12-02 09:53:00,5,4,4,544,Champions,334.18975609756103
12685,28,6,2863.08,2011-09-07 10:28:00,2011-11-11 13:46:00,4,4,4,444,Champions,1321.4215384615386
12686,372,1,178.28,2010-12-03 09:51:00,2010-12-03 09:51:00,2,1,1,211,Hibernating,178.28
12687,481,2,2138.91,2010-08-16 12:10:00,2010-08-16 12:12:00,1,2,4,124,Hibernating,2138.91
12688,114,1,4873.8099999999995,2011-08-18 08:49:00,2011-08-18 08:49:00,3,1,5,315,Regular,4873.8099999999995
12689,26,2,1247.61,2011-08-04 10:04:00,2011-11-14 08:31:00,4,2,3,423,New/Promising,370.57722772277225
12690,206,1,389.01,2011-05-18 09:09:00,2011-05-18 09:09:00,2,1,2,212,Hibernating,389.01
12691,28,7,1170.4,2010-10-15 12:00:00,2011-11-11 16:49:00,4,4,3,443,Loyal,89.57142857142858
12692,637,1,110.95,2010-03-12 14:02:00,2010-03-12 14:02:00,1,1,1,111,Hibernating,110.95
12693,127,7,1703.02,2010-07-05 13:56:00,2011-08-04 17:51:00,3,4,4,344,Regular,129.3432911392405
12694,70,3,1843.35,2010-10-14 19:39:00,2011-09-30 13:06:00,3,3,4,334,Regular,158.00142857142856
12695,7,7,1407.1200000000001,2010-02-12 13:22:00,2011-12-02 13:22:00,5,4,4,544,Champions,64.15440729483284
12696,435,2,851.91,2010-07-19 10:02:00,2010-10-01 10:43:00,1,2,3,123,Hibernating,345.3689189189189
12697,29,3,957.59,2011-06-23 15:44:00,2011-11-11 08:47:00,4,3,3,433,Loyal,205.19785714285715
12698,590,1,339.75,2010-04-28 15:51:00,2010-04-28 15:51:00,1,1,2,112,Hibernating,339.75
12699,418,1,638.11,2010-10-18 12:07:00,2010-10-18 12:07:00,1,1,3,113,Hibernating,638.11
12700,8,4,4939.99,2011-05-08 16:10:00,2011-12-02 10:47:00,5,3,5,535,Loyal,715.9405797101449
12701,80,6,2446.41,2010-03-16 13:23:00,2011-09-21 10:47:00,3,4,4,344,Regular,132.7166365280289
12702,20,1,219.0,2011-11-20 10:36:00,2011-11-20 10:36:00,4,1,1,411,New/Promising,219.0
12703,71,4,1006.53,2010-01-24 12:05:00,2011-09-29 17:52:00,3,3,3,333,Regular,49.25921696574225
12704,7,8,2340.84,2011-06-23 10:20:00,2011-12-02 13:15:00,5,4,4,544,Champions,433.4888888888889
12705,15,14,11762.1,2010-06-24 09:51:00,2011-11-24 13:17:00,5,5,5,555,Champions,681.2027027027027
12707,292,1,603.42,2011-02-21 08:38:00,2011-02-21 08:38:00,2,1,2,212,Hibernating,603.42
12708,30,18,5314.1,2009-12-18 10:25:00,2011-11-10 09:52:00,4,5,5,455,Champions,230.71345875542693
12709,15,34,31093.34,2009-12-09 13:49:00,2011-11-24 15:38:00,5,5,5,555,Champions,1304.6156643356644
12710,97,3,1149.02,2011-05-22 14:05:00,2011-09-04 12:00:00,3,3,3,333,Regular,331.4480769230769
12711,612,2,1339.05,2010-02-01 11:30:00,2010-04-07 11:59:00,1,2,4,124,Hibernating,618.0230769230769
12712,29,21,7193.66,2009-12-09 10:46:00,2011-11-11 08:19:00,4,5,5,455,Champions,307.8599144079886
12713,1,1,848.55,2011-12-09 12:16:00,2011-12-09 12:16:00,5,1,3,513,New/Promising,848.55
12714,9,12,14093.71,2009-12-04 10:00:00,2011-11-30 15:43:00,5,5,5,555,Champions,582.3847107438016
12715,106,1,353.86,2011-08-25 15:22:00,2011-08-25 15:22:00,3,1,2,312,Regular,353.86
12716,4,2,1053.49,2011-07-29 13:28:00,2011-12-06 08:55:00,5,2,3,523,New/Promising,244.99767441860467
12717,151,3,1308.91,2010-04-28 14:34:00,2011-07-11 14:47:00,3,3,4,334,Regular,89.44715261958999
12718,71,1,238.25,2011-09-29 16:38:00,2011-09-29 16:38:00,3,1,1,311,Regular,238.25
12719,5,2,644.95,2011-10-05 14:50:00,2011-12-04 13:45:00,5,2,3,523,New/Promising,327.94067796610176
12720,3,30,8260.67,2010-07-21 09:46:00,2011-12-07 08:03:00,5,5,5,555,Champions,492.6840954274354
12721,32,8,4013.08,2010-08-25 11:07:00,2011-11-08 12:13:00,4,4,5,445,Champions,273.6190909090909
12722,85,4,997.63,2011-07-12 11:55:00,2011-09-15 14:50:00,3,3,3,333,Regular,460.4446153846154
12723,4,5,725.07,2011-10-05 15:52:00,2011-12-06 10:19:00,5,4,3,543,Loyal,356.5918032786886
12724,5,7,2317.52,2010-06-22 14:00:00,2011-12-04 16:02:00,5,4,4,544,Champions,131.18037735849055
12725,371,4,2694.56,2010-05-04 13:59:00,2010-12-03 15:45:00,2,3,4,234,At Risk (High Value),379.5154929577465
12726,28,11,4014.6,2010-03-25 16:25:00,2011-11-11 13:35:00,4,5,5,455,Champions,202.41680672268907
12727,11,10,5679.53,2010-02-23 09:54:00,2011-11-29 11:46:00,5,5,5,555,Champions,264.57437888198757
12728,71,5,1070.17,2010-11-21 11:34:00,2011-09-29 15:31:00,3,4,3,343,Regular,102.90096153846154
12729,114,1,453.01,2011-08-18 11:40:00,2011-08-18 11:40:00,3,1,2,312,Regular,453.01
12730,522,1,829.25,2010-07-06 12:19:00,2010-07-06 12:19:00,1,1,3,113,Hibernating,829.25
12731,24,17,25775.71,2010-03-02 09:23:00,2011-11-16 11:59:00,4,5,5,455,Champions,1239.216826923077
12732,180,1,236.26000000000002,2011-06-13 11:33:00,2011-06-13 11:33:00,3,1,1,311,Regular,236.26000000000002
12733,234,4,2424.87,2010-01-19 13:23:00,2011-04-19 16:19:00,2,3,4,234,At Risk (High Value),159.88153846153847
12734,353,3,639.65,2010-11-12 13:26:00,2010-12-22 12:47:00,2,3,3,233,At Risk (High Value),492.0384615384615
12735,315,2,779.5699999999999,2011-01-06 14:26:00,2011-01-28 13:37:00,2,2,3,223,Hibernating,779.5699999999999
12736,333,1,234.0,2011-01-11 07:57:00,2011-01-11 07:57:00,2,1,1,211,Hibernating,234.0
12737,499,2,3710.5,2010-07-29 12:27:00,2010-07-29 12:29:00,1,2,5,125,Hibernating,3710.5
12738,372,1,310.7,2010-12-02 18:27:00,2010-12-02 18:27:00,2,1,2,212,Hibernating,310.7
12739,78,4,2726.73,2010-11-10 14:27:00,2011-09-22 13:00:00,3,3,4,334,Regular,259.68857142857144
12740,64,1,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,3,1,2,312,Regular,427.6
12741,529,2,406.07,2010-06-24 16:24:00,2010-06-28 14:36:00,1,2,2,122,Hibernating,406.07
12742,626,1,1201.52,2010-03-24 12:43:00,2010-03-24 12:43:00,1,1,3,113,Hibernating,1201.52
12743,134,2,546.43,2011-07-28 16:06:00,2011-07-28 16:21:00,3,2,2,322,Regular,546.43
12744,52,11,25317.06,2010-04-27 16:19:00,2011-10-19 11:18:00,4,5,5,455,Champions,1409.1128014842302
12745,487,3,925.41,2010-01-26 16:22:00,2010-08-10 10:14:00,1,3,3,133,At Risk (High Value),142.3707692307692
12746,541,1,254.55,2010-06-17 10:41:00,2010-06-17 10:41:00,1,1,1,111,Hibernating,254.55
12747,2,26,9276.539999999999,2009-12-07 13:23:00,2011-12-07 14:34:00,5,5,5,555,Champions,381.2276712328767
12748,1,336,56599.39,2009-12-04 17:31:00,2011-12-09 12:20:00,5,5,5,555,Champions,2313.3265667574933
12749,4,9,6897.36,2010-07-06 15:05:00,2011-12-06 09:56:00,5,5,5,555,Champions,400.2336557059961
12750,129,1,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,3,1,1,311,Regular,275.88
12751,445,1,268.27,2010-09-21 12:49:00,2010-09-21 12:49:00,1,1,1,111,Hibernating,268.27
12752,81,1,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,3,1,5,315,Regular,4366.78
12753,23,6,21429.39,2010-12-12 11:44:00,2011-11-17 10:52:00,4,4,5,445,Champions,1896.4061946902652
12754,236,3,3010.74,2011-02-04 10:31:00,2011-04-18 09:00:00,2,3,5,235,At Risk (High Value),1254.475
12755,281,11,9030.66,2010-01-15 11:57:00,2011-03-04 12:42:00,2,5,5,255,At Risk (High Value),655.9801452784503
12756,87,1,112.07999999999998,2011-09-14 09:31:00,2011-09-14 09:31:00,3,1,1,311,Regular,112.07999999999998
12757,16,13,7857.1,2011-05-12 19:01:00,2011-11-24 12:30:00,5,5,5,555,Champions,1208.7846153846153
12758,117,7,9903.24,2009-12-01 14:40:00,2011-08-15 10:22:00,3,4,5,345,Regular,478.41739130434786
12759,52,8,5020.74,2009-12-04 10:47:00,2011-10-18 14:49:00,4,4,5,445,Champions,220.5303074670571
12760,456,1,347.8,2010-09-10 08:50:00,2010-09-10 08:50:00,1,1,2,112,Hibernating,347.8
12761,458,2,782.95,2010-09-01 10:47:00,2010-09-08 12:17:00,1,2,3,123,Hibernating,782.95
12762,8,2,1898.52,2011-11-14 14:23:00,2011-12-02 10:23:00,5,2,4,524,New/Promising,1898.52
12763,138,2,814.16,2010-12-05 15:46:00,2011-07-24 14:12:00,3,2,3,323,Regular,106.19478260869565
12764,317,1,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,2,1,4,214,Hibernating,1693.88
12765,472,6,1404.58,2010-03-08 09:43:00,2010-08-24 13:51:00,1,4,4,144,At Risk (High Value),249.33372781065086
12766,4,9,10068.28,2010-10-28 09:29:00,2011-12-06 08:46:00,5,5,5,555,Champions,749.4997518610422
12767,376,1,949.82,2010-11-29 09:38:00,2010-11-29 09:38:00,2,1,3,213,Hibernating,949.82
12768,451,1,168.69000000000003,2010-09-15 12:08:00,2010-09-15 12:08:00,1,1,1,111,Hibernating,168.69000000000003
12769,239,1,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,2,1,3,213,Hibernating,1143.6
12770,211,2,3246.45,2010-09-09 11:43:00,2011-05-13 09:33:00,2,2,5,225,Hibernating,397.5244897959184
12771,486,1,282.3,2010-08-11 11:51:00,2010-08-11 11:51:00,1,1,1,111,Hibernating,282.3
12772,60,1,892.47,2011-10-11 09:19:00,2011-10-11 09:19:00,3,1,3,313,Regular,892.47
12773,564,1,124.25,2010-05-24 17:30:00,2010-05-24 17:30:00,1,1,1,111,Hibernating,124.25
12774,536,1,98.7,2010-06-22 10:38:00,2010-06-22 10:38:00,1,1,1,111,Hibernating,98.7
12775,17,7,1686.12,2010-10-26 14:24:00,2011-11-22 16:33:00,5,4,4,544,Champions,129.03979591836733
12776,668,1,55.5,2010-02-10 12:11:00,2010-02-10 12:11:00,1,1,1,111,Hibernating,55.5
12777,458,1,519.45,2010-09-08 11:35:00,2010-09-08 11:35:00,1,1,2,112,Hibernating,519.45
12778,20,9,1775.68,2010-04-16 09:57:00,2011-11-20 11:30:00,4,5,4,454,Champions,91.3728987993139
12779,38,14,6722.2699999999995,2009-12-03 07:25:00,2011-11-02 11:43:00,4,5,5,455,Champions,288.5094420600858
12780,599,1,337.4,2010-04-20 09:40:00,2010-04-20 09:40:00,1,1,2,112,Hibernating,337.4
12781,64,2,826.74,2011-02-28 08:43:00,2011-10-07 10:37:00,3,2,3,323,Regular,112.22714932126698
12782,5,11,4618.24,2010-07-08 13:31:00,2011-12-05 09:16:00,5,5,5,555,Champions,269.54708171206227
12783,2,6,2225.91,2011-09-25 15:35:00,2011-12-07 15:56:00,5,4,4,544,Champions,914.7575342465753
12784,9,3,1804.75,2010-06-28 13:06:00,2011-11-30 15:38:00,5,3,4,534,Loyal,104.12019230769232
12785,364,3,1100.4,2009-12-08 13:56:00,2010-12-10 13:48:00,2,3,3,233,At Risk (High Value),90.19672131147543
12786,610,1,728.5,2010-04-09 12:12:00,2010-04-09 12:12:00,1,1,3,113,Hibernating,728.5
12787,10,4,862.18,2010-10-22 14:57:00,2011-11-30 08:44:00,5,3,3,533,Loyal,64.18213399503722
12788,463,4,444.9,2010-06-29 13:05:00,2010-09-02 14:21:00,1,3,2,132,Regular,205.33846153846153
12789,65,3,273.35,2010-01-15 12:06:00,2011-10-05 13:34:00,3,3,1,331,Regular,13.058121019108281
12790,192,2,591.85,2010-10-25 13:04:00,2011-05-31 14:14:00,2,2,2,222,Hibernating,81.44724770642202
12791,374,6,1056.1100000000001,2010-03-25 17:29:00,2010-12-01 11:27:00,2,4,3,243,At Risk (High Value),126.73320000000001
12792,257,2,827.01,2010-06-23 10:49:00,2011-03-28 11:36:00,2,2,3,223,Hibernating,89.2456834532374
12793,335,3,1017.33,2010-11-03 13:05:00,2011-01-09 12:12:00,2,3,3,233,At Risk (High Value),462.42272727272723
12794,53,2,860.41,2011-09-02 12:01:00,2011-10-17 14:54:00,4,2,3,423,New/Promising,573.6066666666667
12795,19,1,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,5,1,2,512,New/Promising,430.48
12796,628,1,381.0,2010-03-21 15:49:00,2010-03-21 15:49:00,1,1,2,112,Hibernating,381.0
12797,366,2,806.11,2010-10-11 12:53:00,2010-12-09 10:55:00,2,2,3,223,Hibernating,416.95344827586206
12798,10,4,8510.93,2010-10-14 12:27:00,2011-11-29 15:52:00,5,3,5,535,Loyal,621.2357664233577
12799,529,1,219.35,2010-06-28 15:57:00,2010-06-28 15:57:00,1,1,1,111,Hibernating,219.35
12800,470,3,584.25,2010-02-01 11:02:00,2010-08-26 14:11:00,1,3,2,132,Regular,85.08495145631069
12801,501,1,1071.82,2010-07-27 09:38:00,2010-07-27 09:38:00,1,1,3,113,Hibernating,1071.82
12802,187,7,2416.42,2010-05-25 09:34:00,2011-06-06 09:36:00,3,4,4,344,Regular,192.28806366047746
12803,393,1,1092.81,2010-11-11 14:57:00,2010-11-11 14:57:00,2,1,3,213,Hibernating,1092.81
12804,466,2,327.02,2010-07-27 13:52:00,2010-08-31 11:58:00,1,2,2,122,Hibernating,288.5470588235294
12805,382,4,1434.95,2010-02-03 09:06:00,2010-11-23 12:27:00,2,3,4,234,At Risk (High Value),146.92320819112626
12806,435,4,2878.96,2010-04-30 10:44:00,2010-09-30 13:34:00,1,3,4,134,At Risk (High Value),564.5019607843137
12807,383,1,330.35,2010-11-21 14:21:00,2010-11-21 14:21:00,2,1,2,212,Hibernating,330.35
12808,37,5,906.1,2010-09-03 10:24:00,2011-11-03 10:05:00,4,4,3,443,Loyal,63.96
12809,178,3,1755.94,2010-03-02 14:19:00,2011-06-15 10:51:00,3,3,4,334,Regular,112.32025586353946
12810,535,2,534.99,2010-02-01 09:52:00,2010-06-23 10:53:00,1,2,2,122,Hibernating,113.02605633802817
12811,261,5,1033.9,2010-10-08 12:20:00,2011-03-24 09:42:00,2,4,3,243,At Risk (High Value),186.84939759036146
12812,45,1,229.64000000000001,2011-10-26 09:54:00,2011-10-26 09:54:00,4,1,1,411,New/Promising,229.64000000000001
12813,502,3,1687.8,2010-01-15 16:52:00,2010-07-26 09:50:00,1,3,4,134,At Risk (High Value),265.0994764397906
12814,102,1,125.92,2011-08-30 12:11:00,2011-08-30 12:11:00,3,1,1,311,Regular,125.92
12815,148,2,1063.46,2011-05-25 13:34:00,2011-07-15 10:21:00,3,2,3,323,Regular,638.076
12816,96,2,572.2,2011-06-16 13:24:00,2011-09-05 12:41:00,3,2,2,322,Regular,214.57500000000002
12817,281,3,690.98,2010-10-01 08:57:00,2011-03-03 16:28:00,2,3,3,233,At Risk (High Value),135.48627450980393
12818,262,1,1542.08,2011-03-23 12:06:00,2011-03-23 12:06:00,2,1,4,214,Hibernating,1542.08
